Attendance_ID,Fellow_ID,Fellow_ID  (from Fellow_ID),Session,Year_of _imp,Date,School_ID,School_ID  (from School_ID),Supervisor_ID,Supervisor_ID (from Supervisor_ID),Attendance,absence_reason,Payment Initiated
TFW23_S_087_ANS23_School_17_Session2_45077,TFW23_S_087,TFW23_S_087,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_108_ANS23_School_17_Session2_45077,TFW23_S_108,TFW23_S_108,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_086_ANS23_School_17_Session2_45077,TFW23_S_086,TFW23_S_086,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_103_ANS23_School_17_Session2_45077,TFW23_S_103,TFW23_S_103,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_099_ANS23_School_17_Session2_45077,TFW23_S_099,TFW23_S_099,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_115_ANS23_School_17_Session2_45077,TFW23_S_115,TFW23_S_115,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_143_ANS23_School_17_Session2_45077,TFW23_S_143,TFW23_S_143,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_083_ANS23_School_17_Session2_45077,TFW23_S_083,TFW23_S_083,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_114_ANS23_School_17_Session2_45077,TFW23_S_114,TFW23_S_114,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_141_ANS23_School_17_Session2_45077,TFW23_S_141,TFW23_S_141,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_135_ANS23_School_17_Session2_45077,TFW23_S_135,TFW23_S_135,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_085_ANS23_School_17_Session2_45077,TFW23_S_085,TFW23_S_085,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,,,
TFW23_S_158_ANS23_School_17_Session2_45077,TFW23_S_158,TFW23_S_158,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_121_ANS23_School_17_Session2_45077,TFW23_S_121,TFW23_S_121,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_125_ANS23_School_17_Session2_45077,TFW23_S_125,TFW23_S_125,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_118_ANS23_School_17_Session2_45077,TFW23_S_118,TFW23_S_118,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_147_ANS23_School_17_Session2_45077,TFW23_S_147,TFW23_S_147,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_136_ANS23_School_17_Session2_45077,TFW23_S_136,TFW23_S_136,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_117_ANS23_School_17_Session2_45077,TFW23_S_117,TFW23_S_117,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_072_ANS23_School_17_Session2_45077,TFW23_S_072,TFW23_S_072,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_130_ANS23_School_17_Session2_45077,TFW23_S_130,TFW23_S_130,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_139_ANS23_School_17_Session2_45077,TFW23_S_139,TFW23_S_139,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_153_ANS23_School_17_Session2_45077,TFW23_S_153,TFW23_S_153,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_146_ANS23_School_17_Session2_45077,TFW23_S_146,TFW23_S_146,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_120_ANS23_School_17_Session2_45077,TFW23_S_120,TFW23_S_120,2,2023,31/5/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_092_ANS23_School_17_Session3_45084,TFW23_S_092,TFW23_S_092,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_082_ANS23_School_17_Session3_45084,TFW23_S_082,TFW23_S_082,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,,,
TFW23_S_072_ANS23_School_17_Session3_45084,TFW23_S_072,TFW23_S_072,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_145_ANS23_School_17_Session3_45084,TFW23_S_145,TFW23_S_145,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_136_ANS23_School_17_Session3_45084,TFW23_S_136,TFW23_S_136,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_103_ANS23_School_17_Session3_45084,TFW23_S_103,TFW23_S_103,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_109_ANS23_School_17_Session3_45084,TFW23_S_109,TFW23_S_109,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_159_ANS23_School_17_Session3_45084,TFW23_S_159,TFW23_S_159,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_080_ANS23_School_17_Session3_45084,TFW23_S_080,TFW23_S_080,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_147_ANS23_School_17_Session3_45084,TFW23_S_147,TFW23_S_147,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_081_ANS23_School_17_Session3_45084,TFW23_S_081,TFW23_S_081,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_106_ANS23_School_17_Session3_45084,TFW23_S_106,TFW23_S_106,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,,,
TFW23_S_126_ANS23_School_17_Session3_45084,TFW23_S_126,TFW23_S_126,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_075_ANS23_School_17_Session3_45084,TFW23_S_075,TFW23_S_075,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_087_ANS23_School_17_Session3_45084,TFW23_S_087,TFW23_S_087,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_098_ANS23_School_17_Session3_45084,TFW23_S_098,TFW23_S_098,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_095_ANS23_School_17_Session3_45084,TFW23_S_095,TFW23_S_095,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_154_ANS23_School_17_Session3_45084,TFW23_S_154,TFW23_S_154,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_144_ANS23_School_17_Session3_45084,TFW23_S_144,TFW23_S_144,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_107_ANS23_School_17_Session3_45084,TFW23_S_107,TFW23_S_107,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_099_ANS23_School_17_Session3_45084,TFW23_S_099,TFW23_S_099,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_130_ANS23_School_17_Session3_45084,TFW23_S_130,TFW23_S_130,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_135_ANS23_School_17_Session3_45084,TFW23_S_135,TFW23_S_135,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_129_ANS23_School_17_Session3_45084,TFW23_S_129,TFW23_S_129,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_140_ANS23_School_17_Session3_45084,TFW23_S_140,TFW23_S_140,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_133_ANS23_School_17_Session3_45084,TFW23_S_133,TFW23_S_133,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_211_ANS23_School_24_Session3_45082,TFW23_S_211,TFW23_S_211,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_118_ANS23_School_17_Session3_45084,TFW23_S_118,TFW23_S_118,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_079_ANS23_School_17_Session3_45084,TFW23_S_079,TFW23_S_079,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_074_ANS23_School_17_Session3_45084,TFW23_S_074,TFW23_S_074,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_114_ANS23_School_17_Session3_45084,TFW23_S_114,TFW23_S_114,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_137_ANS23_School_17_Session3_45084,TFW23_S_137,TFW23_S_137,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_131_ANS23_School_17_Session3_45084,TFW23_S_131,TFW23_S_131,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_127_ANS23_School_17_Session3_45084,TFW23_S_127,TFW23_S_127,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_134_ANS23_School_17_Session3_45084,TFW23_S_134,TFW23_S_134,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_104_ANS23_School_17_Session3_45084,TFW23_S_104,TFW23_S_104,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_153_ANS23_School_17_Session3_45084,TFW23_S_153,TFW23_S_153,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_148_ANS23_School_17_Session3_45084,TFW23_S_148,TFW23_S_148,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_146_ANS23_School_17_Session3_45084,TFW23_S_146,TFW23_S_146,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_132_ANS23_School_17_Session3_45084,TFW23_S_132,TFW23_S_132,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_116_ANS23_School_17_Session3_45084,TFW23_S_116,TFW23_S_116,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_077_ANS23_School_17_Session3_45084,TFW23_S_077,TFW23_S_077,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_083_ANS23_School_17_Session3_45084,TFW23_S_083,TFW23_S_083,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_141_ANS23_School_17_Session3_45084,TFW23_S_141,TFW23_S_141,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_102_ANS23_School_17_Session3_45084,TFW23_S_102,TFW23_S_102,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_143_ANS23_School_17_Session3_45084,TFW23_S_143,TFW23_S_143,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_101_ANS23_School_17_Session3_45084,TFW23_S_101,TFW23_S_101,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_139_ANS23_School_17_Session3_45084,TFW23_S_139,TFW23_S_139,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_088_ANS23_School_17_Session3_45084,TFW23_S_088,TFW23_S_088,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,,,
TFW23_S_113_ANS23_School_17_Session3_45084,TFW23_S_113,TFW23_S_113,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_123_ANS23_School_17_Session3_45084,TFW23_S_123,TFW23_S_123,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_097_ANS23_School_17_Session3_45084,TFW23_S_097,TFW23_S_097,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_128_ANS23_School_17_Session3_45084,TFW23_S_128,TFW23_S_128,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_122_ANS23_School_17_Session3_45084,TFW23_S_122,TFW23_S_122,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_120_ANS23_School_17_Session3_45084,TFW23_S_120,TFW23_S_120,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_115_ANS23_School_17_Session3_45084,TFW23_S_115,TFW23_S_115,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_150_ANS23_School_17_Session3_45084,TFW23_S_150,TFW23_S_150,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_142_ANS23_School_17_Session3_45084,TFW23_S_142,TFW23_S_142,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_105_ANS23_School_17_Session3_45084,TFW23_S_105,TFW23_S_105,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_076_ANS23_School_17_Session3_45084,TFW23_S_076,TFW23_S_076,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_096_ANS23_School_17_Session3_45084,TFW23_S_096,TFW23_S_096,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_161_ANS23_School_17_Session3_45084,TFW23_S_161,TFW23_S_161,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_158_ANS23_School_17_Session3_45084,TFW23_S_158,TFW23_S_158,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_108_ANS23_School_17_Session3_45084,TFW23_S_108,TFW23_S_108,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_157_ANS23_School_17_Session3_45084,TFW23_S_157,TFW23_S_157,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_073_ANS23_School_17_Session3_45084,TFW23_S_073,TFW23_S_073,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_071_ANS23_School_17_Session3_45084,TFW23_S_071,TFW23_S_071,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_112_ANS23_School_17_Session3_45084,TFW23_S_112,TFW23_S_112,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_085_ANS23_School_17_Session3_45084,TFW23_S_085,TFW23_S_085,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,,,
TFW23_S_138_ANS23_School_17_Session3_45084,TFW23_S_138,TFW23_S_138,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_125_ANS23_School_17_Session3_45084,TFW23_S_125,TFW23_S_125,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_111_ANS23_School_17_Session3_45084,TFW23_S_111,TFW23_S_111,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_086_ANS23_School_17_Session3_45084,TFW23_S_086,TFW23_S_086,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_155_ANS23_School_17_Session3_45084,TFW23_S_155,TFW23_S_155,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_149_ANS23_School_17_Session3_45084,TFW23_S_149,TFW23_S_149,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_093_ANS23_School_17_Session3_45084,TFW23_S_093,TFW23_S_093,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_094_ANS23_School_17_Session3_45084,TFW23_S_094,TFW23_S_094,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_124_ANS23_School_17_Session3_45084,TFW23_S_124,TFW23_S_124,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_160_ANS23_School_17_Session3_45084,TFW23_S_160,TFW23_S_160,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_119_ANS23_School_17_Session3_45084,TFW23_S_119,TFW23_S_119,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_117_ANS23_School_17_Session3_45084,TFW23_S_117,TFW23_S_117,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_151_ANS23_School_17_Session3_45084,TFW23_S_151,TFW23_S_151,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_100_ANS23_School_17_Session3_45084,TFW23_S_100,TFW23_S_100,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_152_ANS23_School_17_Session3_45084,TFW23_S_152,TFW23_S_152,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_084_ANS23_School_17_Session3_45084,TFW23_S_084,TFW23_S_084,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_110_ANS23_School_17_Session3_45084,TFW23_S_110,TFW23_S_110,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_089_ANS23_School_17_Session3_45084,TFW23_S_089,TFW23_S_089,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_090_ANS23_School_17_Session3_45084,TFW23_S_090,TFW23_S_090,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_078_ANS23_School_17_Session3_45084,TFW23_S_078,TFW23_S_078,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_121_ANS23_School_17_Session3_45084,TFW23_S_121,TFW23_S_121,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_091_ANS23_School_17_Session3_45084,TFW23_S_091,TFW23_S_091,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_156_ANS23_School_17_Session3_45084,TFW23_S_156,TFW23_S_156,3,2023,7/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_147_ANS23_School_17_Session4_45091,TFW23_S_147,TFW23_S_147,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_118_ANS23_School_17_Session4_45091,TFW23_S_118,TFW23_S_118,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_078_ANS23_School_17_Session4_45091,TFW23_S_078,TFW23_S_078,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_076_ANS23_School_17_Session4_45091,TFW23_S_076,TFW23_S_076,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,,,
TFW23_S_117_ANS23_School_17_Session4_45091,TFW23_S_117,TFW23_S_117,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_087_ANS23_School_17_Session4_45091,TFW23_S_087,TFW23_S_087,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_146_ANS23_School_17_Session4_45091,TFW23_S_146,TFW23_S_146,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_158_ANS23_School_17_Session4_45091,TFW23_S_158,TFW23_S_158,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_105_ANS23_School_17_Session4_45091,TFW23_S_105,TFW23_S_105,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_138_ANS23_School_17_Session4_45091,TFW23_S_138,TFW23_S_138,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_102_ANS23_School_17_Session4_45091,TFW23_S_102,TFW23_S_102,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_142_ANS23_School_17_Session4_45091,TFW23_S_142,TFW23_S_142,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_099_ANS23_School_17_Session4_45091,TFW23_S_099,TFW23_S_099,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_141_ANS23_School_17_Session4_45091,TFW23_S_141,TFW23_S_141,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_097_ANS23_School_17_Session4_45091,TFW23_S_097,TFW23_S_097,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_079_ANS23_School_17_Session4_45091,TFW23_S_079,TFW23_S_079,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_098_ANS23_School_17_Session4_45091,TFW23_S_098,TFW23_S_098,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_084_ANS23_School_17_Session4_45091,TFW23_S_084,TFW23_S_084,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
TFW23_S_095_ANS23_School_17_Session4_45091,TFW23_S_095,TFW23_S_095,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_17,SPV23_S_17,checked,,
TFW23_S_135_ANS23_School_17_Session4_45091,TFW23_S_135,TFW23_S_135,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_18,SPV23_S_18,,,
TFW23_S_148_ANS23_School_17_Session4_45091,TFW23_S_148,TFW23_S_148,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_119_ANS23_School_17_Session4_45091,TFW23_S_119,TFW23_S_119,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_156_ANS23_School_17_Session4_45091,TFW23_S_156,TFW23_S_156,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_14,SPV23_S_14,,,
TFW23_S_104_ANS23_School_17_Session4_45091,TFW23_S_104,TFW23_S_104,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_13,SPV23_S_13,checked,,
TFW23_S_123_ANS23_School_17_Session4_45091,TFW23_S_123,TFW23_S_123,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_19,SPV23_S_19,,,
TFW23_S_121_ANS23_School_17_Session4_45091,TFW23_S_121,TFW23_S_121,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_20,SPV23_S_20,,,
TFW23_S_144_ANS23_School_17_Session4_45091,TFW23_S_144,TFW23_S_144,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_12,SPV23_S_12,,,
TFW23_S_077_ANS23_School_17_Session4_45091,TFW23_S_077,TFW23_S_077,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_38,SPV23_S_38,checked,,
TFW23_S_081_ANS23_School_17_Session4_45091,TFW23_S_081,TFW23_S_081,4,2023,14/6/2023,ANS23_School_17,ANS23_School_17,SPV23_S_11,SPV23_S_11,checked,,
